Date,Close,High,Low,Open,Volume
1991-08-20,12.1897,12.3274,12.1897,12.1897,10500
1991-08-21,12.8783,13.0161,12.8783,12.8783,20500
1991-08-22,12.534,12.7406,12.534,12.7406,36900
1991-08-23,12.4651,12.6029,12.4651,12.534,32900
1991-08-26,12.3963,12.534,12.3963,12.4651,800
1991-08-27,12.2585,12.3963,12.2585,12.3963,5200
1991-08-28,12.3274,12.4651,12.3274,12.3274,16300
1991-08-29,12.3963,12.4651,12.3963,12.3963,11700
1991-08-30,12.3274,12.4651,12.3274,12.3963,3500
1991-09-03,12.3274,12.4651,12.3274,12.3274,10500
1991-09-04,12.6029,12.7406,12.6029,12.6029,18300
1991-09-05,12.4651,12.6029,12.4651,12.6029,21300
1991-09-06,12.4651,12.6717,12.4651,12.4651,6200
1991-09-09,12.534,12.6717,12.534,12.534,3300
1991-09-10,12.3274,12.4651,12.3274,12.4651,3700
1991-09-11,12.3963,12.534,12.3963,12.3963,3900
1991-09-12,12.534,12.6029,12.534,12.534,22600
1991-09-13,12.6029,12.6717,12.6029,12.6029,4100
1991-09-16,12.6029,12.7406,12.6029,12.6029,6500
1991-09-17,12.6029,12.6029,12.6029,12.6029,0
1991-09-18,12.6717,12.8783,12.6717,12.6717,3400
1991-09-19,12.7406,12.8783,12.7406,12.7406,14900
1991-09-20,12.7406,12.8783,12.7406,12.7406,6000
1991-09-23,12.8095,12.9472,12.8095,12.8095,1700
1991-09-24,13.0849,13.2227,13.0849,13.0849,4300
1991-09-25,13.2227,13.2915,13.2227,13.2227,11900
1991-09-26,13.2227,13.3604,13.2227,13.2227,2300
1991-09-27,13.0161,13.1538,13.0161,13.1538,7800
1991-09-30,13.0849,13.2227,13.0849,13.0849,6900
1991-10-01,13.1538,13.2915,13.1538,13.1538,2400
1991-10-02,13.2915,13.3604,13.2915,13.2915,8100
1991-10-03,13.4293,13.4981,13.4293,13.4293,21400
1991-10-04,13.2227,13.3604,13.2227,13.3604,3500
1991-10-07,13.2227,13.4293,13.2227,13.2227,25100
1991-10-08,13.1538,13.2227,13.1538,13.2227,29400
1991-10-09,13.2227,13.2915,13.2227,13.2227,67000
1991-10-10,13.2227,13.3604,13.2227,13.2227,2000
1991-10-11,13.4293,13.4981,13.4293,13.4293,4600
1991-10-14,13.2915,13.4293,13.2915,13.4293,4800
1991-10-15,13.1538,13.2915,13.1538,13.2915,1700
1991-10-16,13.3604,13.4981,13.3604,13.3604,52000
1991-10-17,13.3604,13.4293,13.3604,13.3604,33600
1991-10-18,13.4981,13.567,13.4981,13.4981,23500
1991-10-21,13.2915,13.4293,13.2915,13.4293,35500
1991-10-22,13.2915,13.3604,13.2915,13.2915,38100
1991-10-23,13.2227,13.2915,13.2227,13.2915,7800
1991-10-24,13.2227,13.2915,13.2227,13.2227,16400
1991-10-25,13.1538,13.2915,13.1538,13.2227,7600
1991-10-28,13.0849,13.2227,13.0849,13.1538,28300
1991-10-29,13.2227,13.2915,13.2227,13.2227,10300
1991-10-30,13.2227,13.2915,13.2227,13.2227,4900
1991-10-31,13.2227,13.3604,13.2227,13.2227,23400
1991-11-01,13.567,13.6359,13.567,13.567,10700
1991-11-04,13.6359,13.7047,13.6359,13.6359,3700
1991-11-05,13.1538,13.2915,13.1538,13.2915,60000
1991-11-06,13.2227,13.3604,13.2227,13.2227,4500
1991-11-07,13.1538,13.2227,13.1538,13.2227,28400
1991-11-08,13.0849,13.2227,13.0849,13.1538,9700
1991-11-12,13.2227,13.4293,13.2227,13.2227,5900
1991-11-13,13.2227,13.3604,13.2227,13.2227,10100
1991-11-14,13.1538,13.2915,13.1538,13.2227,17400
1991-11-15,12.534,12.6717,12.534,12.6717,49400
1991-11-18,12.7406,12.8783,12.7406,12.7406,13900
1991-11-19,12.4651,12.6029,12.4651,12.6029,6900
1991-11-20,12.534,12.6717,12.534,12.534,2500
1991-11-21,12.534,12.6717,12.534,12.534,1200
1991-11-22,12.3963,12.6029,12.3963,12.534,9300
1991-11-25,12.4651,12.6029,12.4651,12.4651,3200
1991-11-26,12.3274,12.4651,12.3274,12.4651,4600
1991-11-27,12.3274,12.3963,12.3274,12.3274,6900
1991-11-29,12.2585,12.3963,12.2585,12.3274,5500
1991-12-02,12.2585,12.3274,12.2585,12.2585,11000
1991-12-03,12.3963,12.534,12.3963,12.3963,7500
1991-12-04,12.3274,12.4651,12.3274,12.3963,29700
1991-12-05,12.3963,12.4651,12.3963,12.3963,57000
1991-12-06,12.3963,12.534,12.3963,12.3963,10500
1991-12-09,12.3963,12.534,12.3963,12.3963,10200
1991-12-10,12.3274,12.4651,12.3274,12.3963,4200
1991-12-11,12.3274,12.4651,12.3274,12.3274,10000
1991-12-12,12.534,12.6717,12.534,12.534,8900
1991-12-13,12.7406,12.8095,12.7406,12.7406,31900
1991-12-16,12.6717,12.8095,12.6717,12.7406,6400
1991-12-17,12.6029,12.7406,12.6029,12.6717,6500
1991-12-18,12.4651,12.6029,12.4651,12.6029,10400
1991-12-19,12.3274,12.3963,12.3274,12.3963,2800
1991-12-20,12.2585,12.4651,12.2585,12.3274,20200
1991-12-23,12.3963,12.534,12.3963,12.3963,5400
1991-12-24,12.534,12.6029,12.534,12.534,95100
1991-12-26,12.8783,13.0161,12.8783,12.8783,50500
1991-12-27,12.8783,12.9472,12.8783,12.8783,4100
1991-12-30,13.0849,13.2227,13.0849,13.0849,29600
1991-12-31,13.1538,13.3604,13.1538,13.1538,46700
1992-01-02,13.2915,13.4293,13.2915,13.2915,13700
1992-01-03,13.567,13.7047,13.567,13.567,36300
1992-01-06,13.6359,13.7736,13.6359,13.6359,34700
1992-01-07,13.2915,13.4293,13.2915,13.4293,15200
1992-01-08,12.8783,13.0161,12.8783,13.0161,12500
1992-01-09,12.7406,12.8783,12.7406,12.8783,7600
1992-01-10,12.3274,12.4651,12.3274,12.4651,17200
1992-01-13,12.0519,12.1896,12.0519,12.1896,6300
1992-01-14,12.4651,12.534,12.4651,12.4651,31800
1992-01-15,12.3963,12.534,12.3963,12.4651,16900
1992-01-16,12.1208,12.2585,12.1208,12.2585,8600
1992-01-17,12.3963,12.534,12.3963,12.3963,30200
1992-01-20,12.3963,12.6029,12.3963,12.3963,4700
1992-01-21,12.6717,12.8783,12.6717,12.6717,4000
1992-01-22,13.0849,13.1538,13.0849,13.0849,5800
1992-01-23,12.8783,13.0161,12.8783,13.0161,6600
1992-01-24,12.8095,12.9472,12.8095,12.8783,13000
1992-01-27,12.4651,12.6029,12.4651,12.6029,11800
1992-01-28,12.534,12.6717,12.534,12.534,5900
1992-01-29,12.534,12.6717,12.534,12.534,4100
1992-01-31,12.7406,12.8095,12.7406,12.7406,2200
1992-02-03,12.6717,12.8095,12.6717,12.7406,21800
1992-02-04,12.6717,12.7406,12.6717,12.6717,2800
1992-02-05,12.6717,12.8095,12.6717,12.6717,11300
1992-02-06,12.7406,12.8095,12.7406,12.7406,8000
1992-02-07,12.7406,12.8095,12.7406,12.7406,6100
1992-02-10,12.6029,12.7406,12.6029,12.7406,9500
1992-02-11,12.534,12.6717,12.534,12.6029,38300
1992-02-12,12.4651,12.6029,12.4651,12.534,2400
1992-02-13,12.3963,12.534,12.3963,12.4651,3200
1992-02-14,12.1208,12.1897,12.1208,12.1897,42400
1992-02-18,12.1208,12.2585,12.1208,12.1208,7300
1992-02-19,12.3274,12.4651,12.3274,12.3274,84800
1992-02-20,12.3274,12.4651,12.3274,12.3274,17900
1992-02-21,12.3274,12.4651,12.3274,12.3274,3400
1992-02-24,12.2585,12.3963,12.2585,12.3274,6300
1992-02-25,12.2585,12.3963,12.2585,12.2585,5400
1992-02-26,12.2585,12.3963,12.2585,12.2585,7500
1992-02-27,12.2585,12.3963,12.2585,12.2585,6000
1992-02-28,12.3274,12.4651,12.3274,12.3274,5300
1992-03-02,12.3274,12.3963,12.3274,12.3274,11900
1992-03-03,11.6387,11.7764,11.6387,11.7764,11900
1992-03-04,11.501,11.5698,11.501,11.5698,9800
1992-03-05,11.2944,11.501,11.2944,11.501,7500
1992-03-06,11.2255,11.3632,11.2255,11.2944,2400
1992-03-09,10.95,11.0878,10.95,11.0878,14500
1992-03-10,11.0878,11.2255,11.0878,11.0878,8800
1992-03-11,10.8812,11.0189,10.8812,11.0189,11000
1992-03-12,10.6746,10.7434,10.6746,10.7434,9400
1992-03-13,10.4679,10.6746,10.4679,10.6746,18500
1992-03-16,10.3991,10.5368,10.3991,10.4679,26400
1992-03-17,10.6057,10.7434,10.6057,10.6057,9100
1992-03-18,10.8123,10.8812,10.8123,10.8123,42400
1992-03-19,11.3632,11.501,11.3632,11.3632,17300
1992-03-20,11.2944,11.4321,11.2944,11.3632,26000
1992-03-23,11.2255,11.3632,11.2255,11.2944,22300
1992-03-24,11.2944,11.4321,11.2944,11.2944,47000
1992-03-25,11.4321,11.5698,11.4321,11.4321,30900
1992-03-26,11.2255,11.3632,11.2255,11.3632,11000
1992-03-27,11.1566,11.3632,11.1566,11.2255,16900
1992-03-30,11.2944,11.4321,11.2944,11.2944,49500
1992-03-31,11.3632,11.4321,11.3632,11.3632,29100
1992-04-01,11.0189,11.1566,11.0189,11.1566,7900
1992-04-02,11.0878,11.1566,11.0878,11.0878,26000
1992-04-03,11.2255,11.2944,11.2255,11.2255,14500
1992-04-06,11.3632,11.501,11.3632,11.3632,111500
1992-04-07,11.1566,11.2944,11.1566,11.2944,9900
1992-04-08,11.0878,11.2255,11.0878,11.1566,12300
1992-04-09,11.3632,11.501,11.3632,11.3632,33200
1992-04-10,11.5698,11.7076,11.5698,11.5698,15200
1992-04-13,11.501,11.5698,11.501,11.5698,15900
1992-04-14,11.6387,11.7764,11.6387,11.6387,10400
1992-04-15,11.8453,11.9142,11.8453,11.8453,30300
1992-04-16,11.9142,12.0519,11.9142,11.9142,27400
1992-04-20,11.5698,11.7076,11.5698,11.7076,21500
1992-04-21,11.6387,11.7764,11.6387,11.6387,36900
1992-04-22,11.5698,11.7764,11.5698,11.6387,27600
1992-04-23,11.6387,11.8453,11.6387,11.6387,27500
1992-04-24,11.7764,11.9142,11.7764,11.7764,17200
1992-04-27,11.983,12.1208,11.983,11.983,12800
1992-04-28,12.1897,12.2585,12.1897,12.1897,130100
1992-04-29,12.1897,12.2585,12.1897,12.1897,88900
1992-04-30,12.2585,12.3274,12.2585,12.2585,31000
1992-05-01,12.1897,12.2585,12.1897,12.2585,57100
1992-05-04,12.2585,12.3274,12.2585,12.2585,34800
1992-05-05,12.2585,12.3963,12.2585,12.2585,63000
1992-05-06,12.3963,12.4651,12.3963,12.3963,93500
1992-05-07,12.534,12.6029,12.534,12.534,97500
1992-05-08,12.3274,12.3963,12.3274,12.3963,59000
